Date,BTC-Open,BTC-High,BTC-Low,BTC-Close,BTC-Adj Close,BTC-Volume,ETH-Open,ETH-High,ETH-Low,ETH-Close,ETH-Adj Close,ETH-Volume,DOGE-Open,DOGE-High,DOGE-Low,DOGE-Close,DOGE-Adj Close,DOGE-Volume,S&P-Price,S&P-Open,S&P-High,S&P-Low,NASDAQ-Price,NASDAQ-Open,NASDAQ-High,NASDAQ-Low,NASDAQ-Vol.,DOW-Price,DOW-Open,DOW-High,DOW-Low,DOW-Vol.,GOLD-Price,GOLD-Open,GOLD-High,GOLD-Low,OIL-Price,OIL-Open,OIL-High,OIL-Low
1/12/2024,46354.79297,46498.13672,41903.76953,42853.16797,42853.16797,43332698900,2619.177002,2710.421875,2460.925537,2524.460205,2524.460205,23623839263,0.084615,0.085378,0.078247,0.080046,0.080046,607108203,"4,783.80","4,791.20","4,802.40","4,769.00","14,972.76","15,001.01","15,047.25","14,931.88",865510000,"37,593.24","37,818.05","37,821.76","37,473.13",269520000,"2,061.10","2,045.00","2,075.80","2,044.20",72.68,73.01,75.25,72.36
1/13/2024,42799.44531,43234.66016,42464.14453,42842.38281,42842.38281,20601860469,2522.933838,2589.079834,2498.594482,2576.5979,2576.5979,12250316867,0.080036,0.08126,0.078906,0.080923,0.080923,297741301,"4,783.80","4,791.20","4,802.40","4,769.00","14,972.76","15,001.01","15,047.25","14,931.88",865510000,"37,593.24","37,818.05","37,821.76","37,473.13",269520000,"2,061.10","2,045.00","2,075.80","2,044.20",72.68,73.01,75.25,72.36
1/14/2024,42842.26172,43065.59766,41724.61328,41796.26953,41796.26953,17521429522,2578.003662,2578.332275,2470.424316,2472.241211,2472.241211,9405587417,0.080921,0.083824,0.079851,0.079978,0.079978,461353847,"4,783.80","4,791.20","4,802.40","4,769.00","14,972.76","15,001.01","15,047.25","14,931.88",865510000,"37,593.24","37,818.05","37,821.76","37,473.13",269520000,"2,061.10","2,045.00","2,075.80","2,044.20",72.68,73.01,75.25,72.36
1/15/2024,41715.06641,43319.72266,41705.41797,42511.96875,42511.96875,22320220558,2471.666992,2550.769043,2470.820801,2511.36377,2511.36377,9700630000,0.079969,0.081637,0.079969,0.081125,0.081125,272657967,"4,783.80","4,791.20","4,802.40","4,769.00","14,972.76","15,001.01","15,047.25","14,931.88",865510000,"37,593.24","37,818.05","37,821.76","37,473.13",269520000,"2,057.85","2,051.30","2,062.50","2,049.50",72.79,72.69,73.09,71.41
1/16/2024,42499.33594,43566.27344,42085.99609,43154.94531,43154.94531,24062872740,2510.627197,2613.566895,2500.003906,2587.691162,2587.691162,11063317095,0.081106,0.082267,0.07999,0.08131,0.08131,328206882,"4,766.00","4,772.40","4,782.30","4,747.10","14,944.35","14,908.26","15,004.35","14,863.81",1100000000,"37,360.99","37,498.37","37,539.68","37,201.54",363470000,"2,039.70","2,060.00","2,069.70","2,037.50",72.4,72.63,73.56,71.23
1/17/2024,43132.10156,43189.89063,42189.30859,42742.65234,42742.65234,20851232595,2587.044678,2592.737061,2508.432861,2528.369385,2528.369385,10441017520,0.081312,0.081539,0.079556,0.080505,0.080505,261149597,"4,739.20","4,739.10","4,744.20","4,714.80","14,855.62","14,814.77","14,865.76","14,706.23",944500000,"37,266.67","37,281.86","37,371.64","37,132.89",282570000,"2,015.90","2,040.80","2,041.00","2,014.60",72.56,72,72.95,70.5
1/18/2024,42742.3125,42876.34766,40631.17188,41262.05859,41262.05859,25218357242,2528.593262,2546.263916,2426.135498,2467.018799,2467.018799,11900028080,0.080509,0.080693,0.077399,0.077987,0.077987,314880990,"4,780.90","4,760.10","4,785.80","4,740.60","15,055.65","14,994.52","15,066.81","14,911.11",1040000000,"37,468.68","37,191.75","37,519.99","37,127.81",331080000,"2,031.10","2,021.30","2,034.20","2,017.50",74.08,72.78,74.38,72.18
1/19/2024,41278.46094,42134.16016,40297.45703,41618.40625,41618.40625,25752407154,2468.688965,2501.305176,2414.710938,2489.498535,2489.498535,11405278376,0.077988,0.078705,0.075152,0.078536,0.078536,351038255,"4,839.80","4,796.30","4,842.10","4,785.90","15,310.97","15,122.38","15,310.97","15,087.20",1140000000,"37,863.60","37,611.50","37,926.50","37,451.71",362990000,"2,038.50","2,033.70","2,050.10","2,031.80",73.41,74.08,74.91,73.2
1/20/2024,41624.58984,41877.89453,41446.82422,41665.58594,41665.58594,11586690904,2489.847656,2489.847656,2456.095703,2469.589111,2469.589111,5297826161,0.078534,0.089998,0.078236,0.087888,0.087888,684267184,"4,839.80","4,796.30","4,842.10","4,785.90","15,310.97","15,122.38","15,310.97","15,087.20",1140000000,"37,863.60","37,611.50","37,926.50","37,451.71",362990000,"2,038.50","2,033.70","2,050.10","2,031.80",73.41,74.08,74.91,73.2
1/21/2024,41671.48828,41855.36719,41497.00781,41545.78516,41545.78516,9344043642,2469.798584,2479.760498,2452.377686,2453.913086,2453.913086,4578471955,0.087868,0.089992,0.084843,0.085273,0.085273,948730356,"4,839.80","4,796.30","4,842.10","4,785.90","15,310.97","15,122.38","15,310.97","15,087.20",1140000000,"37,863.60","37,611.50","37,926.50","37,451.71",362990000,"2,038.50","2,033.70","2,050.10","2,031.80",73.41,74.08,74.91,73.2
1/22/2024,41553.65234,41651.20703,39450.11719,39507.36719,39507.36719,31338708143,2454.987305,2463.447266,2303.502686,2310.826416,2310.826416,13923771728,0.085292,0.085416,0.080195,0.080341,0.080341,673330908,"4,850.40","4,853.40","4,868.40","4,844.10","15,360.29","15,393.05","15,438.85","15,333.63",1040000000,"38,001.81","37,947.33","38,109.17","37,916.96",325980000,"2,031.50","2,040.40","2,043.00","2,027.40",75.19,73.41,75.75,72.89
1/23/2024,39518.71484,40127.35156,38521.89453,39845.55078,39845.55078,29244553045,2310.95166,2348.03125,2167.282471,2240.686035,2240.686035,16182147521,0.080346,0.081677,0.076091,0.078154,0.078154,555482191,"4,864.60","4,856.80","4,866.50","4,844.40","15,425.94","15,391.41","15,432.35","15,337.23",959540000,"37,905.51","37,959.79","37,974.71","37,805.67",330600000,"2,035.20","2,032.80","2,045.40","2,031.50",74.37,74.68,75.25,73.41
1/24/2024,39877.59375,40483.78516,39508.79688,40077.07422,40077.07422,22359526178,2241.749756,2261.384521,2197.656738,2233.561768,2233.561768,10134722960,0.078157,0.080518,0.07775,0.079016,0.079016,372585722,"4,868.60","4,888.60","4,903.70","4,865.90","15,481.92","15,560.61","15,629.07","15,468.91",932890000,"37,806.52","37,975.37","38,063.60","37,796.70",329690000,"2,025.40","2,039.40","2,046.20","2,021.90",75.09,74.57,75.83,73.94
1/25/2024,40075.55078,40254.48047,39545.66406,39933.80859,39933.80859,18491782013,2233.969971,2240.380859,2173.686523,2217.710205,2217.710205,9302247037,0.079016,0.079137,0.077193,0.077933,0.077933,292888748,"4,894.20","4,886.70","4,898.10","4,869.30","15,510.50","15,555.62","15,597.25","15,430.68",998980000,"38,049.13","37,862.57","38,052.03","37,798.00",390440000,"2,027.10","2,025.40","2,034.00","2,017.00",77.36,75.3,77.51,75.16
1/26/2024,39936.81641,42209.38672,39825.69141,41816.87109,41816.87109,25598119893,2217.441895,2280.383789,2196.140137,2267.199707,2267.199707,9975117607,0.077929,0.080279,0.077595,0.079901,0.079901,283895680,"4,891.00","4,888.90","4,906.70","4,881.50","15,455.36","15,474.85","15,538.84","15,433.04",857500000,"38,109.43","38,006.68","38,214.59","37,997.77",383410000,"2,026.60","2,028.90","2,035.70","2,025.40",78.01,77.15,78.26,76.06
1/27/2024,41815.625,42195.63281,41431.28125,42120.05469,42120.05469,11422941934,2267.319336,2282.544434,2252.385254,2267.885986,2267.885986,5144367230,0.079883,0.080678,0.079071,0.080142,0.080142,212327663,"4,891.00","4,888.90","4,906.70","4,881.50","15,455.36","15,474.85","15,538.84","15,433.04",857500000,"38,109.43","38,006.68","38,214.59","37,997.77",383410000,"2,026.60","2,028.90","2,035.70","2,025.40",78.01,77.15,78.26,76.06
1/28/2024,42126.125,42797.17578,41696.91016,42035.59375,42035.59375,16858971687,2268.192871,2306.898682,2242.683838,2257.20874,2257.20874,7296214994,0.08014,0.08137,0.078292,0.078813,0.078813,257196385,"4,891.00","4,888.90","4,906.70","4,881.50","15,455.36","15,474.85","15,538.84","15,433.04",857500000,"38,109.43","38,006.68","38,214.59","37,997.77",383410000,"2,026.60","2,028.90","2,035.70","2,025.40",78.01,77.15,78.26,76.06
1/29/2024,42030.91406,43305.86719,41818.33203,43288.24609,43288.24609,20668476578,2256.995361,2320.027344,2237.71167,2317.064209,2317.064209,8948195551,0.078813,0.082872,0.078223,0.081289,0.081289,540569157,"4,927.90","4,892.90","4,929.30","4,887.40","15,628.04","15,470.66","15,630.58","15,449.87",959390000,"38,333.26","38,111.53","38,343.31","38,061.38",303110000,"2,034.90","2,035.80","2,046.50","2,028.20",76.78,78.9,79.29,76.41
1/30/2024,43300.22656,43838.94531,42711.37109,42952.60938,42952.60938,23842814518,2317.435791,2388.870605,2298.281982,2344.493652,2344.493652,10173440062,0.0813,0.082129,0.079593,0.079723,0.079723,333456483,"4,925.00","4,925.90","4,931.10","4,916.30","15,509.90","15,604.08","15,619.23","15,484.67",915720000,"38,467.38","38,298.23","38,496.85","38,257.81",310770000,"2,050.90","2,051.50","2,068.00","2,047.10",77.82,77.02,78.14,75.85
1/31/2024,42946.25,43717.40625,42298.94531,42582.60547,42582.60547,24673628793,2343.558838,2349.611328,2264.443604,2282.544434,2282.544434,10807883277,0.079729,0.080222,0.078214,0.078764,0.078764,307301569,"4,845.60","4,899.20","4,906.80","4,845.10","15,164.01","15,324.19","15,405.55","15,158.49",1290000000,"38,150.30","38,426.78","38,588.11","38,144.33",426280000,"2,067.40","2,055.30","2,074.60","2,048.80",75.85,77.84,78.11,75.52
2/1/2024,42569.76172,43243.16797,41879.19141,43075.77344,43075.77344,21423953779,2282.175293,2309.842529,2243.571777,2303.824707,2303.824707,8895583113,0.078763,0.079779,0.077684,0.079327,0.079327,257042563,"4,906.20","4,861.10","4,907.00","4,853.50","15,361.64","15,254.02","15,372.13","15,208.88",1010000000,"38,519.77","38,175.34","38,520.24","38,106.84",311720000,"2,071.10","2,057.90","2,083.20","2,046.40",73.82,75.96,76.95,73.7
2/2/2024,43077.64063,43422.48828,42584.33594,43185.85938,43185.85938,18603843039,2303.706055,2323.053467,2282.230225,2308.038086,2308.038086,7186143091,0.079327,0.079901,0.078622,0.079233,0.079233,220161256,"4,958.60","4,916.10","4,975.30","4,908.00","15,628.95","15,403.16","15,664.21","15,366.78",956870000,"38,654.62","38,448.10","38,782.19","38,336.84",372100000,"2,053.70","2,072.00","2,074.70","2,044.20",72.28,73.91,74.52,71.79
2/3/2024,43184.96484,43359.94141,42890.80859,42992.25,42992.25,11169245236,2307.980225,2327.346924,2293.538086,2296.03833,2296.03833,4647754021,0.079234,0.079455,0.078616,0.078651,0.078651,152907809,"4,958.60","4,916.10","4,975.30","4,908.00","15,628.95","15,403.16","15,664.21","15,366.78",956870000,"38,654.62","38,448.10","38,782.19","38,336.84",372100000,"2,053.70","2,072.00","2,074.70","2,044.20",72.28,73.91,74.52,71.79
2/4/2024,42994.94141,43097.64453,42374.83203,42583.58203,42583.58203,14802225490,2296.116943,2309.01123,2272.304932,2289.546143,2289.546143,5438100035,0.078658,0.079857,0.078084,0.078238,0.078238,183715849,"4,958.60","4,916.10","4,975.30","4,908.00","15,628.95","15,403.16","15,664.21","15,366.78",956870000,"38,654.62","38,448.10","38,782.19","38,336.84",372100000,"2,053.70","2,072.00","2,074.70","2,044.20",72.28,73.91,74.52,71.79
2/5/2024,42577.62109,43494.25,42264.81641,42658.66797,42658.66797,18715487317,2289.205566,2334.676758,2270.067871,2298.888916,2298.888916,7277068110,0.078248,0.080027,0.077504,0.07822,0.07822,257544919,"4,942.80","4,957.20","4,957.20","4,918.10","15,597.68","15,613.99","15,637.88","15,471.68",923280000,"38,379.59","38,546.77","38,633.88","38,222.00",310700000,"2,042.90","2,057.90","2,059.10","2,030.80",72.78,72.75,73.28,71.41
2/6/2024,42657.39063,43344.14844,42529.01953,43084.67188,43084.67188,16798476726,2298.955078,2389.826172,2296.788574,2372.201904,2372.201904,9520885493,0.078226,0.079181,0.077763,0.078466,0.078466,192061699,"4,954.20","4,950.20","4,957.80","4,934.90","15,609.00","15,638.19","15,652.75","15,515.25",931550000,"38,520.96","38,380.75","38,543.49","38,353.07",265390000,"2,051.40","2,041.40","2,055.30","2,038.80",73.31,72.76,73.82,72.38
2/7/2024,43090.01953,44341.94922,42775.95703,44318.22266,44318.22266,21126587775,2372.262695,2442.63623,2353.706055,2423.745117,2423.745117,9660628536,0.07847,0.080255,0.078211,0.080104,0.080104,213373948,"4,995.10","4,973.10","4,999.90","4,969.10","15,756.64","15,690.35","15,770.67","15,645.80",943130000,"38,677.36","38,613.89","38,748.11","38,572.90",291140000,"2,051.70","2,052.60","2,061.30","2,046.40",73.86,73.5,74.22,73.23
2/8/2024,44332.125,45575.83984,44332.125,45301.56641,45301.56641,26154524080,2424.080078,2459.556641,2414.749512,2419.906494,2419.906494,9941841732,0.080101,0.080755,0.079626,0.079871,0.079871,248828595,"4,997.90","4,995.20","5,000.40","4,987.10","15,793.71","15,762.23","15,813.27","15,739.18",1020000000,"38,726.13","38,702.11","38,752.42","38,545.04",303220000,"2,047.90","2,051.00","2,053.80","2,034.60",76.22,74.08,76.59,73.56
2/9/2024,45297.38281,48152.49609,45260.82422,47147.19922,47147.19922,39316770844,2419.773682,2522.724609,2419.362793,2487.515625,2487.515625,13634203177,0.07987,0.082088,0.07987,0.081579,0.081579,333635097,"5,026.60","5,004.20","5,030.10","5,000.30","15,990.66","15,842.38","16,007.29","15,831.76",1080000000,"38,671.30","38,731.97","38,733.06","38,568.22",294580000,"2,038.70","2,049.70","2,051.90","2,034.30",76.84,76.42,77.29,75.93
2/10/2024,47153.52734,48146.17188,46905.32031,47771.27734,47771.27734,16398681570,2487.650391,2516.719727,2475.857666,2501.228271,2501.228271,6474444159,0.081582,0.082083,0.080462,0.081448,0.081448,212946391,"5,026.60","5,004.20","5,030.10","5,000.30","15,990.66","15,842.38","16,007.29","15,831.76",1080000000,"38,671.30","38,731.97","38,733.06","38,568.22",294580000,"2,038.70","2,049.70","2,051.90","2,034.30",76.84,76.42,77.29,75.93
2/11/2024,47768.96875,48535.9375,47617.40625,48293.91797,48293.91797,19315867136,2501.129883,2537.679199,2495.214355,2507.570557,2507.570557,7347245813,0.081447,0.083279,0.080992,0.081193,0.081193,304303558,"5,026.60","5,004.20","5,030.10","5,000.30","15,990.66","15,842.38","16,007.29","15,831.76",1080000000,"38,671.30","38,731.97","38,733.06","38,568.22",294580000,"2,038.70","2,049.70","2,051.90","2,034.30",76.84,76.42,77.29,75.93
2/12/2024,48296.38672,50280.47656,47745.76172,49958.22266,49958.22266,34511985805,2507.578857,2663.842773,2473.812012,2658.115967,2658.115967,13022696866,0.081203,0.082797,0.079568,0.082345,0.082345,360525326,"5,021.80","5,026.80","5,048.40","5,016.80","15,942.54","15,980.62","16,080.07","15,917.87",1090000000,"38,797.90","38,656.76","38,926.41","38,628.92",260660000,"2,033.00","2,038.20","2,041.80","2,025.40",76.92,76.6,77.09,75.54
2/13/2024,49941.35938,50358.39063,48406.49609,49742.44141,49742.44141,35593051468,2659.586182,2686.455078,2599.169434,2642.185303,2642.185303,18271237044,0.082333,0.082954,0.080062,0.081089,0.081089,419683385,"4,953.20","4,967.90","4,971.30","4,920.30","15,655.60","15,598.88","15,770.42","15,551.44",1210000000,"38,272.49","38,699.17","38,699.17","38,041.33",305800000,"2,007.20","2,033.70","2,047.30","2,002.80",77.87,77.03,78.47,76.87
2/14/2024,49733.44531,52021.37109,49296.83203,51826.69531,51826.69531,39105608050,2641.685303,2786.893555,2621.025391,2777.902344,2777.902344,21448973822,0.081086,0.087003,0.080569,0.085543,0.085543,627015518,"5,000.60","4,976.40","5,002.50","4,956.40","15,859.15","15,781.71","15,865.51","15,683.94",1080000000,"38,423.68","38,372.67","38,439.86","38,195.38",265900000,"2,007.20","2,033.70","2,047.30","2,002.80",76.64,77.81,78.77,76.38
2/15/2024,51836.78516,52820.06641,51371.62891,51938.55469,51938.55469,38564360533,2777.601318,2865.845459,2764.010498,2824.378906,2824.378906,23734481937,0.085546,0.088048,0.084166,0.085356,0.085356,636946996,"5,029.70","5,003.10","5,032.70","4,999.40","15,906.17","15,865.30","15,911.22","15,779.71",1220000000,"38,773.12","38,397.94","38,780.33","38,397.94",300350000,"2,014.90","2,004.80","2,020.20","2,001.80",78.03,76.6,78.44,75.78
2/16/2024,51937.72656,52537.96875,51641.36719,52160.20313,52160.20313,28180567298,2825.480713,2858.450439,2760.331055,2803.691406,2803.691406,17057114638,0.085355,0.08788,0.084393,0.086013,0.086013,441121282,"5,005.60","5,031.10","5,038.70","4,999.50","15,775.65","15,910.43","15,917.41","15,752.02",1120000000,"38,627.99","38,751.71","38,824.83","38,585.75",274750000,"2,024.10","2,016.10","2,027.20","2,006.60",79.19,78.11,79.35,77.22
2/17/2024,52161.67578,52191.91406,50669.66797,51662.99609,51662.99609,20009091006,2803.73584,2805.128662,2724.386963,2786.672607,2786.672607,17932379943,0.086016,0.086059,0.082205,0.083593,0.083593,347758664,"5,005.60","5,031.10","5,038.70","4,999.50","15,775.65","15,910.43","15,917.41","15,752.02",1120000000,"38,627.99","38,751.71","38,824.83","38,585.75",274750000,"2,024.10","2,016.10","2,027.20","2,006.60",79.19,78.11,79.35,77.22
2/18/2024,51661.96875,52356.96484,51233.70703,52122.54688,52122.54688,17595377311,2786.709717,2892.843506,2767.913086,2878.998047,2878.998047,23355830478,0.083592,0.0857,0.083017,0.085166,0.085166,300251530,"5,005.60","5,031.10","5,038.70","4,999.50","15,775.65","15,910.43","15,917.41","15,752.02",1120000000,"38,627.99","38,751.71","38,824.83","38,585.75",274750000,"2,024.10","2,016.10","2,027.20","2,006.60",79.19,78.11,79.35,77.22
2/19/2024,52134.8125,52483.32422,51711.82031,51779.14453,51779.14453,21362184346,2881.296875,2983.370605,2860.263672,2943.574707,2943.574707,15163110589,0.085169,0.090536,0.085121,0.089477,0.089477,663450017,"5,005.60","5,031.10","5,038.70","4,999.50","15,775.65","15,910.43","15,917.41","15,752.02",1120000000,"38,627.99","38,751.71","38,824.83","38,585.75",274750000,"2,027.50","2,025.70","2,034.30","2,024.65",78.11,78.16,78.56,77.64
2/20/2024,51777.72656,52945.05078,50792.3125,52284.875,52284.875,33353758256,2944.106445,3031.524414,2879.90332,3013.503662,3013.503662,20341598470,0.089474,0.091208,0.083568,0.086143,0.086143,801458657,"4,975.50","4,989.30","4,993.70","4,955.00","15,630.78","15,679.84","15,730.47","15,508.50",1100000000,"38,564.03","38,552.00","38,658.66","38,461.97",314610000,"2,039.80","2,027.70","2,042.70","2,023.90",78.18,78.98,79.8,77.67
2/21/2024,52273.53516,52368.81641,50671.75781,51839.17969,51839.17969,28624907020,3015.65332,3017.19043,2875.418457,2970.355469,2970.355469,18897136867,0.086148,0.086222,0.082173,0.084615,0.084615,435393890,"4,981.80","4,963.00","4,983.20","4,946.00","15,580.87","15,532.12","15,583.68","15,451.65",984020000,"38,612.18","38,491.20","38,618.03","38,339.57",268120000,"2,034.30","2,036.20","2,043.50","2,030.90",77.91,77.15,78.08,76.32
2/22/2024,51854.64453,52009.61328,50926.29297,51304.97266,51304.97266,25413900611,2969.599854,3030.666016,2907.109375,2971.007324,2971.007324,18058908246,0.084605,0.085407,0.083165,0.084089,0.084089,362895383,"5,087.00","5,038.80","5,094.40","5,038.80","16,041.62","15,904.48","16,061.82","15,869.24",1140000000,"39,068.98","38,852.13","39,148.51","38,802.72",316710000,"2,030.70","2,036.50","2,045.50","2,029.30",78.61,78.09,78.92,77.23
2/23/2024,51283.90625,51497.93359,50561.77734,50731.94922,50731.94922,21427078270,2970.139648,2991.32959,2906.58374,2921.658203,2921.658203,12822717059,0.084083,0.085483,0.083036,0.084434,0.084434,400189069,"5,088.80","5,100.90","5,111.10","5,081.50","15,996.82","16,094.80","16,134.22","15,954.50",1000000000,"39,131.53","39,127.97","39,281.95","39,094.70",280880000,"2,039.40","2,024.10","2,041.50","2,015.60",76.49,78.37,78.39,76.35
2/24/2024,50736.37109,51684.19531,50585.44531,51571.10156,51571.10156,15174077879,2921.962891,3003.195068,2907.700684,2992.385986,2992.385986,10701688842,0.084448,0.08632,0.083955,0.086156,0.086156,326082311,"5,088.80","5,100.90","5,111.10","5,081.50","15,996.82","16,094.80","16,134.22","15,954.50",1000000000,"39,131.53","39,127.97","39,281.95","39,094.70",280880000,"2,039.40","2,024.10","2,041.50","2,015.60",76.49,78.37,78.39,76.35
2/25/2024,51565.21484,51950.02734,51306.17188,51733.23828,51733.23828,15413239245,2992.366699,3117.428955,2984.393066,3112.697266,3112.697266,14620450464,0.086157,0.086759,0.085461,0.086099,0.086099,290853292,"5,088.80","5,100.90","5,111.10","5,081.50","15,996.82","16,094.80","16,134.22","15,954.50",1000000000,"39,131.53","39,127.97","39,281.95","39,094.70",280880000,"2,039.40","2,024.10","2,041.50","2,015.60",76.49,78.37,78.39,76.35
2/26/2024,51730.53906,54938.17578,50931.03125,54522.40234,54522.40234,34074411896,3112.529053,3197.375,3037.95459,3178.993652,3178.993652,17504464351,0.086098,0.090024,0.084292,0.089389,0.089389,523738048,"5,069.50","5,093.00","5,097.70","5,068.90","15,976.25","16,014.45","16,054.90","15,973.90",1060000000,"39,069.30","39,165.13","39,245.89","39,025.80",284350000,"2,029.10","2,033.70","2,036.30","2,025.00",77.58,76.4,78.03,75.84
2/27/2024,54519.36328,57537.83984,54484.19922,57085.37109,57085.37109,49756832031,3178.405029,3287.958008,3167.830566,3244.519287,3244.519287,21090315368,0.089388,0.099957,0.088637,0.097671,0.097671,1806722811,"5,078.20","5,074.60","5,080.70","5,057.30","16,035.30","16,013.98","16,046.10","15,940.51",1100000000,"38,972.74","39,087.90","39,087.90","38,881.90",266840000,"2,034.40","2,031.00","2,038.00","2,028.70",78.87,77.62,79,77.17
2/28/2024,57071.09766,63913.13281,56738.42578,62504.78906,62504.78906,83239156760,3243.893311,3485.450928,3201.575928,3385.703857,3385.703857,32885894265,0.097673,0.121116,0.094607,0.116582,0.116582,3843947641,"5,069.80","5,067.20","5,077.40","5,058.40","15,947.74","15,969.14","16,003.56","15,924.72",1100000000,"38,949.29","38,938.08","38,952.63","38,741.87",263370000,"2,042.70","2,039.70","2,047.40","2,033.40",78.54,78.48,79.62,77.78
2/29/2024,62499.18359,63585.64453,60498.73047,61198.38281,61198.38281,65496611844,3386.802734,3518.969238,3303.905273,3341.919678,3341.919678,28469171094,0.116447,0.134409,0.111816,0.117185,0.117185,4799960277,"5,096.30","5,085.40","5,105.00","5,061.90","16,091.92","16,059.34","16,115.96","15,931.70",1650000000,"38,995.93","39,013.75","39,071.10","38,810.84",468470000,"2,054.70","2,043.80","2,059.40","2,036.00",78.26,78.2,79.28,77.94
3/1/2024,61168.0625,63155.10156,60802.52734,62440.63281,62440.63281,40186368423,3341.96582,3452.626221,3341.851074,3435.053955,3435.053955,16880101987,0.117167,0.145261,0.117167,0.139557,0.139557,3758449851,"5,137.10","5,098.50","5,140.30","5,094.20","16,274.94","16,109.83","16,302.24","16,096.60",1100000000,"39,087.38","38,989.51","39,119.69","38,852.99",324510000,"2,095.70","2,052.80","2,097.10","2,047.00",79.97,78.28,80.85,78.05
3/2/2024,62431.65234,62458.69922,61657.28906,62029.84766,62029.84766,23888473685,3436.15918,3459.747314,3398.898926,3422.049805,3422.049805,12024340617,0.139614,0.150064,0.136927,0.142121,0.142121,3588994520,"5,137.10","5,098.50","5,140.30","5,094.20","16,274.94","16,109.83","16,302.24","16,096.60",1100000000,"39,087.38","38,989.51","39,119.69","38,852.99",324510000,"2,095.70","2,052.80","2,097.10","2,047.00",79.97,78.28,80.85,78.05
3/3/2024,62031.57813,63230.21094,61435.02344,63167.37109,63167.37109,26253811450,3422.875244,3491.168457,3372.214111,3490.993652,3490.993652,13643324467,0.142131,0.155759,0.12984,0.153836,0.153836,4012808483,"5,137.10","5,098.50","5,140.30","5,094.20","16,274.94","16,109.83","16,302.24","16,096.60",1100000000,"39,087.38","38,989.51","39,119.69","38,852.99",324510000,"2,095.70","2,052.80","2,097.10","2,047.00",79.97,78.28,80.85,78.05
3/4/2024,63137.00391,68537.03125,62386.51953,68330.41406,68330.41406,70670471105,3489.340088,3641.459229,3446.017578,3630.433838,3630.433838,26772963830,0.153941,0.184307,0.148781,0.18291,0.18291,6348241494,"5,130.90","5,131.00","5,149.70","5,127.20","16,207.51","16,264.21","16,289.06","16,199.06",1170000000,"38,989.83","38,946.01","39,087.40","38,915.86",381580000,"2,126.30","2,091.60","2,128.40","2,088.10",78.74,80.14,80.41,78.56
3/5/2024,68341.05469,69170.625,59323.91016,63801.19922,63801.19922,1.03E+11,3631.928955,3828.159668,3224.119385,3554.9646,3554.9646,47706899137,0.182804,0.205439,0.130103,0.153937,0.153937,9368269377,"5,078.60","5,110.50","5,114.50","5,056.80","15,939.59","16,077.74","16,087.57","15,862.63",1160000000,"38,585.19","38,906.98","38,906.98","38,457.83",386720000,"2,141.90","2,123.30","2,150.50","2,118.50",78.15,78.74,79.49,77.52
3/6/2024,63776.05078,67637.92969,62848.67188,66106.80469,66106.80469,68750229073,3554.067871,3901.434326,3502.80249,3819.226318,3819.226318,34938642613,0.153925,0.177433,0.146967,0.157791,0.157791,4497901224,"5,104.80","5,108.00","5,128.00","5,092.20","16,031.54","16,092.00","16,128.56","15,956.66",1110000000,"38,661.12","38,721.15","38,857.94","38,571.23",338930000,"2,158.20","2,136.40","2,160.70","2,131.90",79.13,78.15,80.67,77.99
3/7/2024,66099.74219,68029.92188,65655.53125,66925.48438,66925.48438,46989543159,3818.311035,3939.593994,3738.685303,3874.347656,3874.347656,22457177587,0.157791,0.162041,0.147082,0.158121,0.158121,3006036407,"5,157.40","5,132.40","5,165.60","5,128.20","16,273.38","16,147.32","16,309.02","16,096.01",1030000000,"38,791.35","38,784.30","38,909.97","38,731.00",331710000,"2,165.20","2,156.70","2,172.20","2,151.70",78.93,79.13,79.53,78.02
3/8/2024,66938.09375,70083.05469,66230.45313,68300.09375,68300.09375,59202881172,3874.830811,3998.826416,3828.363281,3892.061035,3892.061035,26135487051,0.15812,0.175495,0.155494,0.165347,0.165347,3976624455,"5,123.70","5,164.50","5,189.30","5,117.50","16,085.11","16,322.10","16,449.70","16,059.50",1090000000,"38,723.15","38,776.80","38,968.54","38,706.94",337240000,"2,185.50","2,166.60","2,203.00","2,161.20",78.01,79.51,79.99,77.56
3/9/2024,68299.25781,68673.05469,68053.125,68498.88281,68498.88281,21609650379,3892.119141,3950.396484,3880.658936,3915.418945,3915.418945,11926623780,0.165347,0.184543,0.164319,0.179083,0.179083,3451219764,"5,123.70","5,164.50","5,189.30","5,117.50","16,085.11","16,322.10","16,449.70","16,059.50",1090000000,"38,723.15","38,776.80","38,968.54","38,706.94",337240000,"2,185.50","2,166.60","2,203.00","2,161.20",78.01,79.51,79.99,77.56
3/10/2024,68500.25781,70005.20313,68239.97656,69019.78906,69019.78906,35683977532,3915.590576,3968.723633,3800.564453,3881.193115,3881.193115,15783924355,0.179083,0.179588,0.165952,0.16992,0.16992,2274489696,"5,123.70","5,164.50","5,189.30","5,117.50","16,085.11","16,322.10","16,449.70","16,059.50",1090000000,"38,723.15","38,776.80","38,968.54","38,706.94",337240000,"2,185.50","2,166.60","2,203.00","2,161.20",78.01,79.51,79.99,77.56
