Date,BTC-Open,BTC-High,BTC-Low,BTC-Close,BTC-Adj Close,BTC-Volume,ETH-Open,ETH-High,ETH-Low,ETH-Close,ETH-Adj Close,ETH-Volume,DOGE-Open,DOGE-High,DOGE-Low,DOGE-Close,DOGE-Adj Close,DOGE-Volume,S&P-Price,S&P-Open,S&P-High,S&P-Low,NASDAQ-Price,NASDAQ-Open,NASDAQ-High,NASDAQ-Low,DOW-Price,DOW-Open,DOW-High,DOW-Low,GOLD-Price,GOLD-Open,GOLD-High,GOLD-Low,OIL-Price,OIL-Open,OIL-High,OIL-Low,Month,Day,Year
2023-07-21,29805.11133,30045.99805,29733.85156,29908.74414,29908.74414,10972789818.0,1891.581299,1905.38623,1885.296265,1892.080078,1892.080078,4668158260,0.070526,0.076391,0.070407,0.073295,0.073295,762216251,4536.30,4550.20,4555.00,4535.80,14032.81,14148.17,14179.01,14020.45,35227.69,35274.32,35340.66,35186.05,1966.60,1972.10,1975.90,1958.80,77.07,75.7,77.29,75.69,7,21,2023
2023-07-22,29908.69727,29991.61523,29664.12109,29771.80273,29771.80273,7873300598.0,1891.955078,1897.088013,1855.092773,1864.912354,1864.912354,4101305643,0.073295,0.073295,0.070081,0.070433,0.070433,353000261,4536.30,4550.20,4555.00,4535.80,14032.81,14148.17,14179.01,14020.45,35227.69,35274.32,35340.66,35186.05,1966.60,1972.10,1975.90,1958.80,77.07,75.7,77.29,75.69,7,22,2023
2023-07-23,29790.11133,30330.64063,29741.52734,30084.53906,30084.53906,9220145050.0,1866.094238,1904.483276,1859.568848,1889.19165,1889.19165,4480604100,0.070435,0.072804,0.07022,0.071819,0.071819,287153173,4536.30,4550.20,4555.00,4535.80,14032.81,14148.17,14179.01,14020.45,35227.69,35274.32,35340.66,35186.05,1966.60,1972.10,1975.90,1958.80,77.07,75.7,77.29,75.69,7,23,2023
2023-07-24,30081.66211,30093.39453,28934.29492,29176.91602,29176.91602,15395817395.0,1888.80957,1889.761963,1836.852417,1850.002075,1850.002075,6344373569,0.071812,0.077222,0.070556,0.074268,0.074268,1446707666,4554.60,4543.40,4563.40,4541.30,14058.87,14081.63,14110.15,13997.12,35411.24,35230.79,35463.97,35230.79,1981.60,1983.20,1988.70,1974.70,78.74,77.01,79.28,76.44,7,24,2023
2023-07-25,29178.9707,29353.16016,29062.43359,29227.39063,29227.39063,10266772793.0,1850.027954,1867.323242,1845.981567,1857.741943,1857.741943,4163381707,0.074266,0.083341,0.07389,0.081845,0.081845,1525713202,4567.50,4555.20,4580.60,4552.40,14144.56,14093.24,14201.91,14092.52,35438.07,35421.49,35527.57,35365.26,1983.10,1976.10,1986.20,1971.10,79.63,78.85,79.9,78.29,7,25,2023
2023-07-26,29225.75977,29675.55273,29113.91211,29354.97266,29354.97266,13497554655.0,1857.696533,1886.974121,1849.43689,1872.159912,1872.159912,5781548155,0.081851,0.08208,0.077259,0.077958,0.077958,846709085,4566.80,4559.00,4582.50,4547.60,14127.28,14123.52,14187.35,14041.95,35520.12,35345.99,35633.61,35306.27,1989.70,1985.90,1999.30,1982.80,78.78,79.34,79.77,78.55,7,26,2023
2023-07-27,29353.79883,29560.9668,29099.35156,29210.68945,29210.68945,10770779217.0,1872.086304,1885.591553,1855.321533,1860.357178,1860.357178,4291339248,0.077964,0.079733,0.076916,0.077562,0.077562,515430911,4537.40,4598.30,4607.10,4528.60,14050.11,14319.16,14360.20,14006.92,35282.72,35558.79,35645.35,35216.58,1965.30,1991.80,2002.00,1961.40,80.09,78.9,80.6,78.87,7,27,2023
2023-07-28,29212.16406,29521.51367,29125.8457,29319.24609,29319.24609,11218474952.0,1860.702515,1881.457275,1857.04895,1874.744873,1874.744873,3800973336,0.077562,0.077782,0.076201,0.077321,0.077321,370256171,4582.20,4565.80,4590.20,4564.00,14316.66,14199.83,14344.35,14188.10,35459.29,35443.49,35565.51,35355.15,1999.90,1985.30,2002.00,1983.90,80.58,79.84,80.71,79.07,7,28,2023
2023-07-29,29319.44531,29396.84375,29264.16602,29356.91797,29356.91797,6481775959.0,1874.560425,1885.529297,1870.333862,1881.068848,1881.068848,2497302218,0.077315,0.081316,0.077077,0.080188,0.080188,466582431,4582.20,4565.80,4590.20,4564.00,14316.66,14199.83,14344.35,14188.10,35459.29,35443.49,35565.51,35355.15,1999.90,1985.30,2002.00,1983.90,80.58,79.84,80.71,79.07,7,29,2023
2023-07-30,29357.09375,29443.16992,29059.50195,29275.30859,29275.30859,8678454527.0,1880.871582,1884.144165,1851.728027,1861.643799,1861.643799,4003005547,0.08019,0.080439,0.077039,0.078061,0.078061,436209339,4582.20,4565.80,4590.20,4564.00,14316.66,14199.83,14344.35,14188.10,35459.29,35443.49,35565.51,35355.15,1999.90,1985.30,2002.00,1983.90,80.58,79.84,80.71,79.07,7,30,2023
2023-07-31,29278.31445,29489.87305,29131.57813,29230.11133,29230.11133,11656781982.0,1861.755249,1875.629395,1851.915405,1856.162354,1856.162354,4391613314,0.078063,0.079656,0.0771,0.077818,0.077818,346973531,4589.00,4584.80,4594.20,4573.10,14346.02,14337.90,14370.91,14292.75,35559.53,35465.97,35566.95,35430.22,2009.20,1997.90,2010.90,1986.70,81.8,80.65,82.0,80.13,7,31,2023
2023-08-01,29230.87305,29675.73242,28657.02344,29675.73242,29675.73242,18272392391.0,1856.190186,1873.029907,1817.920776,1871.792114,1871.792114,7634860636,0.077824,0.078168,0.076043,0.078042,0.078042,369078156,4576.70,4578.80,4584.60,4567.50,14283.91,14274.93,14309.21,14215.64,35630.68,35585.99,35679.13,35526.61,1978.80,2004.20,2004.40,1978.30,81.37,81.73,82.22,80.59,8,1,2023
2023-08-02,29704.14648,29987.99805,28946.50977,29151.95898,29151.95898,19212655598.0,1873.46814,1877.511475,1822.348267,1839.089722,1839.089722,6448512422,0.078038,0.078195,0.0741,0.074213,0.074213,364508311,4513.40,4550.90,4550.90,4505.80,13973.45,14132.73,14133.85,13914.81,35282.52,35551.92,35551.92,35226.26,1975.00,1988.90,1992.20,1969.10,79.49,82.05,82.43,79.05,8,2,2023
2023-08-03,29161.8125,29375.70703,28959.48828,29178.67969,29178.67969,12780357746.0,1838.897949,1856.407593,1825.347778,1835.136475,1835.136475,4710581074,0.074212,0.074893,0.073053,0.073615,0.073615,374949368,4501.90,4494.30,4519.50,4485.50,13959.72,13899.76,14032.28,13881.35,35215.89,35194.56,35348.20,35122.32,1968.80,1970.80,1974.50,1964.50,81.55,79.77,81.86,78.69,8,3,2023
2023-08-04,29174.38281,29302.07813,28885.33594,29074.0918,29074.0918,12036639988.0,1834.890503,1847.912231,1817.413818,1827.712891,1827.712891,4861242484,0.073608,0.074785,0.072795,0.073416,0.073416,307538917,4478.00,4514.00,4540.30,4474.60,13892.07,14025.96,14119.22,13897.93,35065.62,35230.13,35506.88,35033.76,1976.10,1969.60,1984.20,1954.50,82.82,81.73,83.24,81.51,8,4,2023
2023-08-05,29075.38867,29102.46484,28957.79688,29042.12695,29042.12695,6598366353.0,1827.798584,1836.464844,1824.807983,1834.987915,1834.987915,2866049749,0.073417,0.076803,0.072998,0.075686,0.075686,443213361,4478.00,4514.00,4540.30,4474.60,13892.07,14025.96,14119.22,13897.93,35065.62,35230.13,35506.88,35033.76,1976.10,1969.60,1984.20,1954.50,82.82,81.73,83.24,81.51,8,5,2023
2023-08-06,29043.70117,29160.82227,28963.83398,29041.85547,29041.85547,7269806994.0,1834.845215,1836.248901,1824.986694,1827.462036,1827.462036,2963395076,0.075682,0.076292,0.0742,0.074266,0.074266,311182997,4478.00,4514.00,4540.30,4474.60,13892.07,14025.96,14119.22,13897.93,35065.62,35230.13,35506.88,35033.76,1976.10,1969.60,1984.20,1954.50,82.82,81.73,83.24,81.51,8,6,2023
2023-08-07,29038.51367,29244.28125,28724.14063,29180.57813,29180.57813,13618163710.0,1827.239502,1842.522583,1804.716675,1826.938843,1826.938843,5837881974,0.074262,0.075466,0.07237,0.073422,0.073422,346276669,4518.40,4491.60,4519.80,4491.10,13977.12,13972.45,13997.15,13864.92,35473.13,35125.60,35497.38,35125.60,1970.00,1977.60,1981.70,1966.10,81.94,82.82,83.3,81.52,8,7,2023
2023-08-08,29180.01953,30176.79688,29113.81445,29765.49219,29765.49219,17570561357.0,1826.93103,1873.847168,1824.430054,1855.807373,1855.807373,5812855406,0.073425,0.075384,0.07321,0.074986,0.074986,305594303,4499.40,4498.00,4503.30,4464.40,13867.19,13875.45,13899.74,13769.34,35314.49,35345.40,35346.64,35007.41,1959.90,1971.50,1972.80,1956.50,82.92,82.53,83.08,79.9,8,8,2023
2023-08-09,29766.69531,30093.43555,29376.80078,29561.49414,29561.49414,18379521213.0,1855.779419,1869.736572,1845.489746,1854.297607,1854.297607,5870081833,0.074984,0.076054,0.074463,0.075314,0.075314,347481441,4467.70,4501.60,4502.40,4461.30,13705.08,13897.61,13898.53,13698.39,35123.36,35324.28,35370.89,35058.73,1950.60,1959.30,1966.10,1947.20,84.4,82.88,84.65,82.67,8,9,2023
2023-08-10,29563.97266,29688.56445,29354.44727,29429.5918,29429.5918,11865344789.0,1854.348267,1863.310913,1845.442261,1850.753418,1850.753418,3760304518,0.075319,0.076706,0.075158,0.075803,0.075803,341419517,4468.80,4487.20,4527.40,4457.90,13721.03,13818.25,13947.16,13686.51,35176.15,35231.54,35578.58,35107.60,1948.90,1947.70,1963.50,1944.40,82.82,84.25,84.89,82.58,8,10,2023
2023-08-11,29424.90234,29517.77344,29253.51758,29397.71484,29397.71484,10195168197.0,1850.741699,1855.06604,1839.569214,1847.12439,1847.12439,3353025102,0.075805,0.075983,0.075167,0.075666,0.075666,222363416,4464.10,4450.70,4476.20,4444.00,13644.85,13633.65,13720.33,13609.98,35281.40,35111.36,35354.60,35059.99,1946.60,1944.90,1953.60,1942.70,83.19,82.83,83.81,82.23,8,11,2023
2023-08-12,29399.78711,29465.11328,29357.58789,29415.96484,29415.96484,6194358008.0,1847.171997,1852.281006,1845.719238,1848.889893,1848.889893,2291124840,0.075671,0.07715,0.075602,0.076742,0.076742,301476614,4464.10,4450.70,4476.20,4444.00,13644.85,13633.65,13720.33,13609.98,35281.40,35111.36,35354.60,35059.99,1946.60,1944.90,1953.60,1942.70,83.19,82.83,83.81,82.23,8,12,2023
2023-08-13,29416.59375,29441.43359,29265.80664,29282.91406,29282.91406,7329897180.0,1849.053833,1859.916382,1834.804321,1839.280151,1839.280151,3054625661,0.076733,0.076789,0.074473,0.074783,0.074783,271947904,4464.10,4450.70,4476.20,4444.00,13644.85,13633.65,13720.33,13609.98,35281.40,35111.36,35354.60,35059.99,1946.60,1944.90,1953.60,1942.70,83.19,82.83,83.81,82.23,8,13,2023
2023-08-14,29283.26367,29660.25391,29124.10547,29408.44336,29408.44336,14013695304.0,1839.323486,1853.836304,1834.800415,1844.185791,1844.185791,4083364724,0.074781,0.076414,0.073952,0.074731,0.074731,347333620,4489.70,4458.10,4490.30,4453.40,13788.33,13599.00,13789.16,13582.49,35307.63,35273.89,35335.45,35169.97,1944.00,1945.60,1948.20,1934.20,82.51,83.09,83.2,81.76,8,14,2023
2023-08-15,29408.04883,29439.12109,29088.85352,29170.34766,29170.34766,12640195779.0,1844.164185,1845.547607,1816.325073,1826.932739,1826.932739,4483923893,0.074724,0.074809,0.070512,0.070863,0.070863,400240141,4437.90,4478.90,4478.90,4432.20,13631.05,13760.48,13774.98,13611.93,34946.86,35160.55,35185.20,34908.50,1935.20,1939.40,1944.30,1927.50,80.99,82.52,82.91,80.4,8,15,2023
2023-08-16,29169.07422,29221.97656,28701.7793,28701.7793,28701.7793,14949271904.0,1827.036377,1829.361206,1798.966675,1805.659058,1805.659058,4976573383,0.070864,0.071116,0.066807,0.067183,0.067183,409310897,4404.30,4433.80,4449.90,4403.60,13474.63,13593.17,13644.32,13473.03,34765.64,34914.96,35131.63,34757.37,1928.30,1933.10,1938.20,1922.00,79.38,81.23,81.43,79.05,8,16,2023
2023-08-17,28699.80273,28745.94727,25409.11133,26664.55078,26664.55078,31120851211.0,1805.567383,1807.714844,1551.713257,1684.933472,1684.933472,14208462072,0.067185,0.068251,0.05834,0.061185,0.061185,684430325,4370.40,4416.30,4421.20,4364.80,13316.93,13527.30,13535.09,13303.44,34473.90,34829.61,34888.29,34441.46,1915.20,1922.40,1933.50,1914.20,80.39,79.25,81.08,78.95,8,17,2023
2023-08-18,26636.07813,26808.19531,25668.92188,26049.55664,26049.55664,24026236529.0,1682.038452,1698.124268,1644.930908,1660.945068,1660.945068,9645084584,0.061184,0.063653,0.060196,0.063234,0.063234,488755203,4369.70,4344.90,4381.80,4335.30,13290.78,13190.02,13335.87,13161.76,34501.88,34265.23,34585.72,34265.23,1916.50,1919.20,1926.00,1915.90,81.25,80.04,81.61,79.59,8,18,2023
2023-08-19,26047.83203,26249.44922,25802.4082,26096.20508,26096.20508,10631443812.0,1660.84436,1693.228149,1654.075806,1669.471924,1669.471924,4871231360,0.063237,0.064384,0.063209,0.063758,0.063758,246572116,4369.70,4344.90,4381.80,4335.30,13290.78,13190.02,13335.87,13161.76,34501.88,34265.23,34585.72,34265.23,1916.50,1919.20,1926.00,1915.90,81.25,80.04,81.61,79.59,8,19,2023
2023-08-20,26096.86133,26260.68164,26004.31445,26189.58398,26189.58398,9036580420.0,1669.587769,1692.328735,1662.901489,1684.852051,1684.852051,4105056995,0.063761,0.064587,0.063623,0.06383,0.06383,208195392,4369.70,4344.90,4381.80,4335.30,13290.78,13190.02,13335.87,13161.76,34501.88,34265.23,34585.72,34265.23,1916.50,1919.20,1926.00,1915.90,81.25,80.04,81.61,79.59,8,20,2023
2023-08-21,26188.69141,26220.20117,25846.08789,26124.14063,26124.14063,13371557893.0,1685.022339,1685.082642,1651.959839,1667.269043,1667.269043,5077248383,0.06383,0.063991,0.061365,0.062529,0.062529,277361290,4399.80,4380.30,4407.60,4360.30,13497.59,13347.26,13516.86,13325.59,34464.41,34531.28,34570.92,34248.90,1923.00,1918.40,1927.90,1913.60,80.72,81.43,82.47,80.61,8,21,2023
2023-08-22,26130.74805,26135.50781,25520.72852,26031.65625,26031.65625,14503820706.0,1667.279297,1668.638672,1596.384033,1633.892578,1633.892578,7244623133,0.062529,0.063189,0.061075,0.062599,0.062599,271392247,4387.60,4415.30,4418.60,4382.80,13505.87,13593.94,13598.76,13484.38,34289.03,34494.17,34513.78,34257.81,1926.00,1924.00,1933.20,1917.50,80.35,80.8,80.99,80.1,8,22,2023
2023-08-23,26040.47461,26786.89844,25804.99805,26431.64063,26431.64063,16985265785.0,1634.401733,1696.593994,1629.581055,1679.274414,1679.274414,7191868448,0.062593,0.064505,0.062514,0.063778,0.063778,293273521,4436.00,4396.40,4443.20,4396.40,13721.03,13532.43,13757.00,13532.43,34474.17,34338.59,34534.72,34322.07,1948.10,1926.80,1949.70,1926.20,78.89,79.64,79.91,77.62,8,23,2023
2023-08-24,26431.51953,26554.91016,25914.92578,26162.37305,26162.37305,12871532023.0,1679.248291,1682.489746,1641.627075,1659.94458,1659.94458,5104531920,0.06378,0.064005,0.062226,0.063036,0.063036,210634657,4376.30,4455.20,4458.30,4375.60,13463.97,13834.31,13834.68,13462.84,34099.91,34439.83,34693.66,34098.08,1947.10,1944.90,1951.30,1939.20,79.05,78.57,79.28,77.59,8,24,2023
2023-08-25,26163.67969,26248.10352,25786.8125,26047.66797,26047.66797,12406045118.0,1660.269897,1671.970703,1635.967407,1652.935059,1652.935059,5396997823,0.063039,0.063094,0.061898,0.063084,0.063084,202977283,4405.70,4389.40,4418.50,4356.30,13590.65,13514.37,13633.42,13376.34,34346.96,34244.54,34440.08,34029.39,1939.90,1944.90,1950.40,1931.00,79.83,78.88,80.45,78.14,8,25,2023
2023-08-26,26047.23438,26107.38477,25983.87891,26008.46289,26008.46289,6034817316.0,1652.927246,1654.77771,1643.712646,1646.306763,1646.306763,2423247747,0.063084,0.063286,0.062723,0.062868,0.062868,127881732,4405.70,4389.40,4418.50,4356.30,13590.65,13514.37,13633.42,13376.34,34346.96,34244.54,34440.08,34029.39,1939.90,1944.90,1950.40,1931.00,79.83,78.88,80.45,78.14,8,26,2023
2023-08-27,26008.24219,26165.37305,25965.09766,26089.69336,26089.69336,6913768611.0,1646.271973,1659.26709,1645.902832,1657.513062,1657.513062,2624065031,0.062867,0.063532,0.062757,0.063171,0.063171,141407750,4405.70,4389.40,4418.50,4356.30,13590.65,13514.37,13633.42,13376.34,34346.96,34244.54,34440.08,34029.39,1939.90,1944.90,1950.40,1931.00,79.83,78.88,80.45,78.14,8,27,2023
2023-08-28,26089.61523,26198.57813,25880.59961,26106.15039,26106.15039,11002805166.0,1657.439819,1659.328735,1627.446777,1652.457397,1652.457397,4855588534,0.063174,0.063547,0.062211,0.063438,0.063438,169636026,4433.30,4426.00,4439.60,4415.00,13705.13,13695.36,13735.98,13626.64,34560.04,34441.64,34651.76,34441.64,1946.80,1944.00,1954.20,1940.10,80.1,80.15,80.87,79.61,8,28,2023
2023-08-29,26102.48633,28089.33789,25912.62891,27727.39258,27727.39258,29368391712.0,1652.27417,1742.637329,1639.576172,1729.725708,1729.725708,11304916729,0.063434,0.068065,0.062542,0.06639,0.06639,445903123,4497.60,4432.80,4500.10,4431.70,13943.76,13687.23,13959.81,13677.06,34852.87,34531.12,34864.13,34531.12,1965.10,1948.10,1966.50,1941.70,81.16,79.98,81.41,79.34,8,29,2023
2023-08-30,27726.08398,27760.16016,27069.20703,27297.26563,27297.26563,16343655235.0,1729.676636,1730.564697,1697.147217,1705.112183,1705.112183,5023904190,0.066394,0.066438,0.064675,0.065838,0.065838,260654192,4514.90,4500.30,4521.60,4493.60,14019.31,13961.77,14050.82,13924.20,34890.77,34847.80,35024.64,34813.48,1973.00,1966.00,1977.10,1962.80,81.63,81.29,82.05,80.88,8,30,2023
2023-08-31,27301.92969,27456.07813,25752.92969,25931.47266,25931.47266,20181001451.0,1705.364502,1720.011963,1634.850952,1645.63916,1645.63916,6593153505,0.065841,0.06692,0.063085,0.063785,0.063785,336593454,4507.70,4517.00,4532.30,4507.40,14034.97,14041.54,14114.67,14010.48,34721.16,34909.09,35067.27,34720.40,1965.90,1970.20,1974.90,1965.50,83.63,81.7,83.69,81.48,8,31,2023
2023-09-01,25934.02148,26125.86914,25362.60938,25800.72461,25800.72461,17202862221.0,1645.581299,1653.531738,1603.03418,1628.491211,1628.491211,6104510092,0.063787,0.06413,0.062595,0.063849,0.063849,238777563,4515.80,4530.60,4541.20,4501.40,14031.82,14129.96,14149.62,13982.42,34838.01,34876.24,34978.69,34721.50,1967.10,1966.40,1980.20,1960.70,85.55,83.63,86.06,83.46,9,1,2023
2023-09-02,25800.91016,25970.28516,25753.09375,25868.79883,25868.79883,10100387473.0,1628.559692,1644.03064,1627.976074,1637.025391,1637.025391,2943590996,0.063855,0.064658,0.062961,0.063494,0.063494,208019339,4515.80,4530.60,4541.20,4501.40,14031.82,14129.96,14149.62,13982.42,34838.01,34876.24,34978.69,34721.50,1967.10,1966.40,1980.20,1960.70,85.55,83.63,86.06,83.46,9,2,2023
2023-09-03,25869.47266,26087.14844,25817.03125,25969.56641,25969.56641,8962524523.0,1637.043579,1645.645142,1626.089233,1636.117676,1636.117676,3151878318,0.063499,0.063731,0.062928,0.063173,0.063173,163140788,4515.80,4530.60,4541.20,4501.40,14031.82,14129.96,14149.62,13982.42,34838.01,34876.24,34978.69,34721.50,1966.65,1966.40,1967.05,1965.50,85.85,86.06,86.06,85.73,9,3,2023
2023-09-04,25968.16992,26081.52539,25657.02539,25812.41602,25812.41602,10680635106.0,1635.724731,1642.653198,1618.523682,1629.655273,1629.655273,3887968912,0.063173,0.063722,0.062457,0.063185,0.063185,181249918,4515.80,4530.60,4541.20,4501.40,14031.82,14129.96,14149.62,13982.42,34838.01,34876.24,34978.69,34721.50,1963.25,1966.60,1972.55,1962.55,85.82,85.85,86.14,85.28,9,4,2023
2023-09-05,25814.95703,25858.375,25589.98828,25779.98242,25779.98242,11094740040.0,1629.911011,1645.948364,1610.141235,1633.629395,1633.629395,4417491902,0.063186,0.064217,0.062908,0.063992,0.063992,209934446,4496.80,4510.10,4514.30,4496.00,14020.95,13994.54,14060.85,13945.65,34642.10,34824.39,34869.60,34637.06,1952.60,1966.70,1972.60,1950.60,86.69,86.06,88.07,85.02,9,5,2023
2023-09-06,25783.93164,25953.01563,25404.35938,25753.23633,25753.23633,12752705327.0,1633.912109,1656.932739,1611.147705,1632.252319,1632.252319,4987397046,0.063997,0.064491,0.062825,0.063613,0.063613,208287267,4465.50,4490.40,4490.40,4442.40,13872.47,13988.81,14001.95,13802.42,34444.38,34611.68,34611.68,34291.75,1944.20,1951.50,1954.50,1940.00,87.54,86.72,88.08,85.93,9,6,2023
2023-09-07,25748.3125,26409.30273,25608.20117,26240.19531,26240.19531,11088307100.0,1632.262817,1657.303711,1623.220459,1647.598267,1647.598267,4907290296,0.063612,0.063763,0.062857,0.063579,0.063579,164667102,4451.10,4434.60,4457.80,4430.50,13748.83,13675.11,13774.63,13642.47,34500.99,34351.18,34560.46,34351.18,1942.50,1942.20,1947.90,1940.30,86.87,87.54,87.74,86.39,9,7,2023
2023-09-08,26245.20898,26414.00586,25677.48047,25905.6543,25905.6543,10817356400.0,1647.807617,1657.136353,1617.796509,1636.137817,1636.137817,4598495496,0.063586,0.063922,0.06268,0.063649,0.063649,162864062,4457.50,4451.30,4473.50,4448.40,13761.53,13754.71,13843.37,13733.18,34577.28,34512.30,34626.90,34474.30,1942.70,1943.80,1954.00,1940.80,87.51,86.78,87.95,86.15,9,8,2023
2023-09-09,25905.42578,25921.97656,25810.49414,25895.67773,25895.67773,5481314132.0,1636.050415,1636.870728,1629.660889,1635.162354,1635.162354,2081625742,0.063647,0.063817,0.063328,0.063405,0.063405,108500870,4457.50,4451.30,4473.50,4448.40,13761.53,13754.71,13843.37,13733.18,34577.28,34512.30,34626.90,34474.30,1942.70,1943.80,1954.00,1940.80,87.51,86.78,87.95,86.15,9,9,2023
2023-09-10,25895.21094,25978.13086,25640.26172,25832.22656,25832.22656,7899553047.0,1635.21167,1635.433105,1604.040527,1616.828857,1616.828857,4339499949,0.063405,0.063405,0.060845,0.061327,0.061327,240746565,4457.50,4451.30,4473.50,4448.40,13761.53,13754.71,13843.37,13733.18,34577.28,34512.30,34626.90,34474.30,1942.70,1943.80,1954.00,1940.80,87.51,86.78,87.95,86.15,9,10,2023
2023-09-11,25831.71484,25883.94727,24930.29688,25162.6543,25162.6543,14600006467.0,1616.769775,1618.305786,1533.426758,1551.637695,1551.637695,7693700923,0.061324,0.061869,0.059486,0.060462,0.060462,259096660,4487.50,4481.00,4490.80,4467.90,13917.89,13884.03,13937.47,13805.13,34664.77,34718.80,34782.24,34578.82,1947.20,1943.30,1954.60,1939.50,87.29,87.4,88.15,86.71,9,11,2023
2023-09-12,25160.6582,26451.93945,25133.07813,25833.34375,25833.34375,18657279324.0,1551.497803,1619.114014,1549.493774,1592.429443,1592.429443,6813819740,0.060464,0.062086,0.060448,0.060951,0.060951,231017444,4461.90,4473.30,4487.10,4456.80,13773.61,13858.94,13913.60,13763.69,34647.44,34620.02,34851.71,34560.58,1935.10,1945.60,1947.50,1929.90,88.84,87.27,89.37,87.22,9,12,2023
2023-09-13,25837.55469,26376.11328,25781.12305,26228.32422,26228.32422,13072077070.0,1592.892334,1615.050293,1582.217529,1607.988525,1607.988525,4979469106,0.06095,0.061583,0.060641,0.06128,0.06128,191695350,4467.40,4462.60,4479.40,4453.50,13813.58,13773.67,13868.57,13733.82,34575.70,34667.28,34766.26,34510.48,1932.50,1935.20,1938.40,1927.20,88.52,88.75,89.64,88.29,9,13,2023
2023-09-14,26228.27734,26774.62305,26171.45117,26539.67383,26539.67383,13811359124.0,1608.031616,1640.522705,1607.735352,1626.974365,1626.974365,5538958553,0.06128,0.062386,0.061156,0.062072,0.062072,189093769,4505.10,4487.80,4512.00,4478.70,13926.05,13889.76,13957.57,13810.66,34907.51,34687.50,34977.80,34687.50,1932.80,1930.70,1934.50,1921.70,90.16,88.81,90.79,88.68,9,14,2023
2023-09-15,26533.81836,26840.49805,26240.70117,26608.69336,26608.69336,11479735788.0,1626.870117,1652.113159,1613.248657,1641.640381,1641.640381,4348584771,0.062074,0.062874,0.061515,0.062553,0.062553,155088363,4450.30,4498.00,4498.00,4447.20,13708.33,13889.20,13895.75,13684.24,34618.77,34902.04,34902.04,34572.31,1946.20,1932.50,1952.40,1931.20,90.77,90.67,91.23,89.22,9,15,2023
2023-09-16,26606.19922,26754.76953,26473.89063,26568.28125,26568.28125,7402031417.0,1641.446411,1649.988647,1632.577881,1635.22168,1635.22168,2819575929,0.062551,0.062884,0.06193,0.062148,0.062148,144247521,4450.30,4498.00,4498.00,4447.20,13708.33,13889.20,13895.75,13684.24,34618.77,34902.04,34902.04,34572.31,1946.20,1932.50,1952.40,1931.20,90.77,90.67,91.23,89.22,9,16,2023
2023-09-17,26567.92773,26617.99805,26445.07422,26534.1875,26534.1875,6774210670.0,1635.20105,1635.512939,1616.779297,1622.896729,1622.896729,3032716258,0.062152,0.062498,0.061286,0.061517,0.061517,156292597,4450.30,4498.00,4498.00,4447.20,13708.33,13889.20,13895.75,13684.24,34618.77,34902.04,34902.04,34572.31,1946.20,1932.50,1952.40,1931.20,90.77,90.67,91.23,89.22,9,17,2023
2023-09-18,26532.99414,27414.73438,26415.51563,26754.28125,26754.28125,15615339655.0,1623.081909,1669.015381,1609.957397,1637.347046,1637.347046,5916674789,0.061517,0.062808,0.061144,0.062016,0.062016,207651893,4453.50,4445.10,4466.40,4442.10,13710.24,13669.95,13751.28,13663.45,34624.27,34639.25,34724.59,34545.56,1953.40,1945.70,1955.70,1943.80,91.48,91.2,92.43,90.75,9,18,2023
2023-09-19,26760.85156,27488.76367,26681.60547,27211.11719,27211.11719,13807690550.0,1637.312012,1659.531738,1628.413208,1643.544678,1643.544678,4405868861,0.062016,0.063215,0.061974,0.062709,0.062709,198507548,4443.90,4445.40,4449.90,4416.60,13678.19,13649.44,13705.15,13578.87,34518.26,34571.84,34597.52,34312.14,1953.70,1955.30,1958.90,1950.90,91.2,92.22,93.74,91.07,9,19,2023
2023-09-20,27210.22852,27379.50586,26864.08203,27132.00781,27132.00781,13281116604.0,1643.495361,1649.619141,1610.420776,1622.890625,1622.890625,5156431986,0.062709,0.063009,0.061965,0.06263,0.06263,187443142,4402.20,4452.80,4461.00,4401.40,13469.13,13710.26,13727.81,13467.28,34440.88,34575.50,34775.41,34436.43,1967.10,1953.00,1968.90,1948.60,90.28,91.55,91.98,89.87,9,20,2023
2023-09-21,27129.83984,27152.93945,26389.30078,26567.63281,26567.63281,13371443708.0,1622.591797,1625.20459,1573.305786,1584.307007,1584.307007,5191732312,0.062629,0.063307,0.061282,0.061346,0.061346,518556615,4330.00,4374.40,4375.70,4329.20,13223.99,13328.06,13362.23,13222.56,34070.35,34332.23,34376.98,34058.72,1939.60,1952.00,1952.20,1933.10,89.63,89.3,90.98,88.37,9,21,2023
2023-09-22,26564.05664,26726.07813,26495.5332,26579.56836,26579.56836,10578746709.0,1584.002563,1601.53772,1579.101318,1593.268311,1593.268311,3460791634,0.061345,0.061829,0.061054,0.061531,0.061531,144488200,4320.10,4341.70,4357.40,4316.50,13211.81,13287.17,13353.22,13200.64,33964.44,34077.08,34156.15,33949.17,1945.60,1939.60,1949.10,1939.60,90.03,89.62,91.33,89.31,9,22,2023
