Date,BTC-Open,BTC-High,BTC-Low,BTC-Close,BTC-Adj Close,BTC-Volume,ETH-Open,ETH-High,ETH-Low,ETH-Close,ETH-Adj Close,ETH-Volume,DOGE-Open,DOGE-High,DOGE-Low,DOGE-Close,DOGE-Adj Close,DOGE-Volume,S&P-Price,S&P-Open,S&P-High,S&P-Low,NASDAQ-Price,NASDAQ-Open,NASDAQ-High,NASDAQ-Low,NASDAQ-Vol.,DOW-Price,DOW-Open,DOW-High,DOW-Low,DOW-Vol.,GOLD-Price,GOLD-Open,GOLD-High,GOLD-Low,OIL-Price,OIL-Open,OIL-High,OIL-Low,Month,Day,Year
2023-11-10,36702.25,37493.80078,36362.75391,37313.96875,37313.96875,22711265155.0,2121.067383,2134.691406,2068.134277,2078.289795,2078.289795,14740624457,0.073465,0.075454,0.073155,0.075444,0.075444,649733691,4415.2,4364.1,4418.0,4353.3,13798.11,13571.19,13802.53,13556.35,998710000.0,34283.1,34048.02,34309.76,33905.62,290390000.0,1937.7,1964.1,1965.6,1936.9,77.17,75.59,77.73,75.31,11,10,2023
2023-11-11,37310.07031,37407.09375,36773.66797,37138.05078,37138.05078,13924272142.0,2078.05835,2089.530518,2035.082153,2052.713867,2052.713867,10228351203,0.075445,0.081698,0.074922,0.078406,0.078406,1345253621,4415.2,4364.1,4418.0,4353.3,13798.11,13571.19,13802.53,13556.35,998710000.0,34283.1,34048.02,34309.76,33905.62,290390000.0,1937.7,1964.1,1965.6,1936.9,77.17,75.59,77.73,75.31,11,11,2023
2023-11-12,37133.99219,37227.69141,36779.11719,37054.51953,37054.51953,11545715999.0,2053.118652,2066.003418,2019.028076,2045.187012,2045.187012,7951011698,0.07842,0.079981,0.076144,0.077981,0.077981,727221576,4415.2,4364.1,4418.0,4353.3,13798.11,13571.19,13802.53,13556.35,998710000.0,34283.1,34048.02,34309.76,33905.62,290390000.0,1937.7,1964.1,1965.6,1936.9,77.17,75.59,77.73,75.31,11,12,2023
2023-11-13,37070.30469,37405.11719,36399.60547,36502.35547,36502.35547,19057712790.0,2045.354492,2116.010742,2031.954224,2055.265381,2055.265381,14322027970,0.07798,0.079398,0.074176,0.074782,0.074782,829471613,4411.6,4406.7,4421.8,4393.8,13767.74,13745.96,13805.1,13687.78,837610000.0,34337.67,34243.14,34405.54,34208.53,238990000.0,1950.2,1943.4,1953.5,1935.6,78.26,77.15,78.64,76.21,11,13,2023
2023-11-14,36491.78906,36753.35156,34948.5,35537.64063,35537.64063,23857403554.0,2054.765381,2065.066895,1939.280396,1979.052612,1979.052612,13087862495,0.074778,0.075427,0.070281,0.072457,0.072457,708265059,4495.7,4459.0,4508.7,4459.0,14094.38,14015.37,14124.06,14003.14,1110000000.0,34827.7,34662.83,34931.01,34645.94,322060000.0,1966.5,1950.3,1975.3,1938.8,78.26,78.53,79.77,77.79,11,14,2023
2023-11-15,35548.11328,37964.89453,35383.78125,37880.58203,37880.58203,27365821679.0,1979.472656,2061.991699,1968.774658,2060.408447,2060.408447,12626326991,0.072456,0.076408,0.072419,0.076356,0.076356,503454120,4502.9,4505.3,4521.2,4495.3,14103.84,14147.27,14194.36,14060.69,1060000000.0,34991.21,34896.86,35051.04,34871.4,332230000.0,1964.3,1966.9,1979.2,1958.8,76.66,78.17,78.77,76.31,11,15,2023
2023-11-16,37879.98047,37934.625,35545.47266,36154.76953,36154.76953,26007385366.0,2059.96582,2088.662354,1940.574219,1960.881592,1960.881592,14651619483,0.076353,0.082837,0.076047,0.079277,0.079277,1563730284,4508.2,4497.1,4512.0,4487.8,14113.67,14066.88,14130.45,14033.79,925110000.0,34945.6,34877.25,35022.46,34819.0,428290000.0,1987.3,1963.0,1991.1,1959.0,72.9,76.6,76.63,72.16,11,16,2023
2023-11-17,36164.82422,36704.48438,35901.23438,36596.68359,36596.68359,22445028430.0,1961.867554,1990.050537,1910.445435,1961.280762,1961.280762,11881648738,0.079326,0.087061,0.079323,0.086304,0.086304,2031597493,4514.0,4509.6,4520.1,4499.7,14125.48,14101.43,14154.32,14063.93,946660000.0,34947.28,35018.83,35028.22,34883.03,323660000.0,1984.7,1984.2,1996.4,1981.1,75.89,72.97,75.99,72.75,11,17,2023
2023-11-18,36625.37109,36839.28125,36233.3125,36585.70313,36585.70313,11886022717.0,1961.671265,1971.46228,1921.062378,1963.285034,1963.285034,8064677046,0.086327,0.086394,0.079829,0.080383,0.080383,1340580447,4514.0,4509.6,4520.1,4499.7,14125.48,14101.43,14154.32,14063.93,946660000.0,34947.28,35018.83,35028.22,34883.03,323660000.0,1984.7,1984.2,1996.4,1981.1,75.89,72.97,75.99,72.75,11,18,2023
2023-11-19,36585.76563,37509.35547,36414.59766,37386.54688,37386.54688,12915986553.0,1963.180054,2015.633911,1944.900879,2013.204468,2013.204468,7716048818,0.080395,0.080598,0.077984,0.080576,0.080576,620299419,4514.0,4509.6,4520.1,4499.7,14125.48,14101.43,14154.32,14063.93,946660000.0,34947.28,35018.83,35028.22,34883.03,323660000.0,1984.7,1984.2,1996.4,1981.1,75.89,72.97,75.99,72.75,11,19,2023
2023-11-20,37374.07422,37756.82031,36882.53125,37476.95703,37476.95703,20888209068.0,2011.853394,2066.409912,1996.044312,2022.239136,2022.239136,12866464824,0.080575,0.08204,0.077816,0.077879,0.077879,668234221,4547.4,4511.7,4557.1,4510.4,14284.53,14134.75,14309.8,14134.2,902050000.0,35150.97,34928.27,35226.82,34907.98,320680000.0,1990.7,1997.9,1997.9,1978.1,77.6,75.65,78.22,75.65,11,20,2023
2023-11-21,37469.16016,37631.14063,35813.8125,35813.8125,35813.8125,25172163756.0,2022.217285,2035.035889,1937.066772,1937.066772,1937.066772,13653500841,0.077879,0.078698,0.071492,0.072119,0.072119,860811107,4538.2,4538.8,4542.1,4525.5,14199.98,14217.23,14237.5,14146.31,815370000.0,35088.29,35113.5,35117.26,35038.99,263110000.0,2012.0,1994.1,2019.5,1993.2,77.77,77.65,77.92,76.92,11,21,2023
2023-11-22,35756.55469,37856.98047,35670.97266,37432.33984,37432.33984,24397247860.0,1933.58313,2089.51416,1933.162964,2064.425293,2064.425293,13372200584,0.072114,0.076561,0.071884,0.075784,0.075784,440962821,4556.6,4553.0,4568.4,4545.1,14265.86,14283.82,14359.61,14226.63,717390000.0,35272.77,35189.33,35315.12,35155.8,232920000.0,2003.4,2010.4,2015.0,1999.8,77.1,77.77,77.97,73.79,11,22,2023
2023-11-23,37420.43359,37643.91797,36923.86328,37289.62109,37289.62109,14214948217.0,2063.905518,2088.031982,2041.464233,2062.210693,2062.210693,7828437946,0.07577,0.076348,0.075162,0.0762,0.0762,279606815,4556.6,4553.0,4568.4,4545.1,14265.86,14283.82,14359.61,14226.63,717390000.0,35272.77,35189.33,35315.12,35155.8,232920000.0,1994.75,1991.6,1999.4,1990.85,76.34,76.69,76.81,75.31,11,23,2023
2023-11-24,37296.31641,38415.33984,37261.60547,37720.28125,37720.28125,22922957823.0,2062.411865,2132.481201,2060.999023,2081.1521,2081.1521,12141148820,0.076199,0.078429,0.076149,0.078217,0.078217,401116993,4559.3,4555.8,4560.3,4552.8,14250.85,14238.03,14270.28,14214.13,441680000.0,35390.57,35299.9,35399.04,35299.9,97670000.0,2013.7,2002.5,2014.1,2002.0,75.54,76.79,77.09,75.07,11,24,2023
2023-11-25,37721.41406,37892.42969,37617.41797,37796.79297,37796.79297,9099571165.0,2081.296143,2091.342773,2067.917236,2084.413086,2084.413086,5362623390,0.078216,0.079105,0.077763,0.078955,0.078955,291859035,4559.3,4555.8,4560.3,4552.8,14250.85,14238.03,14270.28,14214.13,441680000.0,35390.57,35299.9,35399.04,35299.9,97670000.0,2013.7,2002.5,2014.1,2002.0,75.54,76.79,77.09,75.07,11,25,2023
2023-11-26,37796.82813,37820.30078,37162.75,37479.12109,37479.12109,13744796068.0,2084.17749,2094.095947,2038.600464,2063.286133,2063.286133,8054814154,0.078952,0.07898,0.076346,0.078704,0.078704,343339848,4559.3,4555.8,4560.3,4552.8,14250.85,14238.03,14270.28,14214.13,441680000.0,35390.57,35299.9,35399.04,35299.9,97670000.0,2013.7,2002.5,2014.1,2002.0,75.54,76.79,77.09,75.07,11,26,2023
2023-11-27,37454.19141,37559.35547,36750.12891,37254.16797,37254.16797,19002925720.0,2062.390869,2070.606201,1988.120361,2027.417358,2027.417358,10574810069,0.07869,0.08132,0.077089,0.078788,0.078788,743996999,4550.4,4554.9,4560.5,4546.3,14241.02,14239.31,14305.71,14205.24,839280000.0,35333.4,35376.44,35407.57,35280.67,249920000.0,2023.1,2012.9,2027.5,2012.7,74.86,75.31,76.23,74.06,11,27,2023
2023-11-28,37247.99219,38368.48047,36891.08984,37831.08594,37831.08594,21696137014.0,2027.517212,2074.954102,1996.814697,2049.338135,2049.338135,9910633038,0.078792,0.081031,0.077037,0.081009,0.081009,618900678,4554.9,4545.6,4568.1,4540.5,14281.76,14224.63,14303.66,14195.72,870610000.0,35416.91,35332.13,35518.55,35308.54,252350000.0,2050.5,2025.0,2054.4,2022.9,76.41,75.07,77.02,74.64,11,28,2023
2023-11-29,37826.10547,38366.11328,37612.63281,37858.49219,37858.49219,20728546658.0,2049.186768,2071.994385,2020.756592,2029.929199,2029.929199,8945151861,0.081004,0.082842,0.079786,0.080593,0.080593,596560786,4550.6,4571.8,4587.6,4547.1,14258.49,14367.11,14423.22,14247.89,979430000.0,35430.55,35436.8,35579.04,35406.36,283050000.0,2067.1,2062.0,2072.7,2055.9,77.86,76.56,78.09,75.67,11,29,2023
2023-11-30,37861.11719,38141.75391,37531.14063,37712.74609,37712.74609,18115982627.0,2029.358398,2054.444336,2022.461792,2052.556152,2052.556152,8107789163,0.080599,0.084217,0.080537,0.083417,0.083417,645565938,4567.8,4554.9,4569.9,4537.2,14226.22,14265.05,14289.2,14127.06,1530000000.0,35950.96,35596.57,35970.03,35592.22,372350000.0,2057.2,2065.4,2067.4,2051.2,75.96,77.75,79.6,75.05,11,30,2023
2023-12-01,37718.00781,38954.10938,37629.35938,38688.75,38688.75,23512784002.0,2052.09668,2109.319092,2046.557007,2087.139893,2087.139893,10866891430,0.083414,0.084908,0.082504,0.083857,0.083857,519429439,4594.6,4559.4,4599.4,4554.7,14305.03,14181.35,14311.95,14135.0,1090000000.0,36245.5,35914.45,36264.75,35914.45,314410000.0,2089.7,2056.5,2095.7,2052.6,74.07,75.59,76.76,73.93,12,1,2023
2023-12-02,38689.27734,39678.9375,38652.59375,39476.33203,39476.33203,15534035612.0,2087.663574,2182.817871,2087.407959,2165.704102,2165.704102,9130124831,0.083856,0.086481,0.083548,0.086279,0.086279,462433973,4594.6,4559.4,4599.4,4554.7,14305.03,14181.35,14311.95,14135.0,1090000000.0,36245.5,35914.45,36264.75,35914.45,314410000.0,2089.7,2056.5,2095.7,2052.6,74.07,75.59,76.76,73.93,12,2,2023
2023-12-03,39472.20703,40135.60547,39298.16406,39978.39063,39978.39063,15769696322.0,2165.895752,2213.175781,2151.720947,2193.69165,2193.69165,8278465782,0.086283,0.087147,0.08389,0.085615,0.085615,550096321,4594.6,4559.4,4599.4,4554.7,14305.03,14181.35,14311.95,14135.0,1090000000.0,36245.5,35914.45,36264.75,35914.45,314410000.0,2089.7,2056.5,2095.7,2052.6,74.07,75.59,76.76,73.93,12,3,2023
2023-12-04,39978.62891,42371.75,39978.62891,41980.09766,41980.09766,39856129827.0,2193.66333,2273.069824,2193.007324,2243.21582,2243.21582,16149367134,0.085617,0.091954,0.085431,0.09194,0.09194,1364950607,4569.8,4564.4,4572.4,4546.7,14185.49,14168.66,14197.52,14058.52,1180000000.0,36204.44,36039.24,36237.84,36031.87,324110000.0,2042.2,2094.4,2152.3,2038.4,73.04,74.58,75.03,72.63,12,4,2023
2023-12-05,41986.26563,44408.66406,41421.14844,44080.64844,44080.64844,36312154535.0,2243.092529,2306.570313,2191.17627,2293.841797,2293.841797,15383072559,0.091921,0.095057,0.08772,0.094247,0.094247,1094480332,4567.2,4557.2,4578.6,4551.7,14229.91,14126.4,14285.66,14121.76,1110000000.0,36124.56,36097.44,36164.1,36012.18,303780000.0,2036.3,2049.0,2059.6,2027.6,72.32,73.3,74.12,72.02,12,5,2023
2023-12-06,44080.02344,44265.76953,43478.08203,43746.44531,43746.44531,29909761586.0,2293.628174,2310.713135,2225.081055,2231.661377,2231.661377,12790612571,0.094248,0.105432,0.093774,0.094864,0.094864,2606846041,4549.3,4586.2,4590.7,4546.5,14146.71,14325.62,14327.64,14138.51,1020000000.0,36054.43,36183.73,36291.87,36024.35,275370000.0,2047.9,2037.8,2053.4,2035.3,69.38,72.1,72.6,69.11,12,6,2023
2023-12-07,43769.13281,44042.58984,42880.64844,43292.66406,43292.66406,27635760671.0,2233.217773,2380.729736,2225.050537,2357.57959,2357.57959,14766891042,0.094891,0.097939,0.093308,0.09592,0.09592,1229053762,4585.6,4568.8,4590.9,4565.2,14339.99,14230.43,14353.11,14220.87,1050000000.0,36117.57,36124.17,36163.97,36022.21,277040000.0,2046.4,2043.4,2057.2,2036.6,69.34,69.28,70.48,68.8,12,7,2023
2023-12-08,43293.13672,44705.51563,43125.29688,44166.60156,44166.60156,24421116687.0,2357.169189,2387.514404,2340.92041,2358.731934,2358.731934,12543458699,0.095914,0.103406,0.095825,0.10147,0.10147,1017561991,4604.4,4576.2,4609.2,4574.1,14403.97,14279.45,14416.92,14264.96,997650000.0,36247.74,36084.82,36296.2,36064.46,275240000.0,2014.5,2045.7,2050.4,2010.6,71.23,69.76,71.63,69.5,12,8,2023
2023-12-09,44180.01953,44361.25781,43627.59766,43725.98438,43725.98438,17368210171.0,2358.686035,2401.760498,2331.666016,2341.175293,2341.175293,10613312823,0.101496,0.104615,0.098041,0.098542,0.098542,1122491938,4604.4,4576.2,4609.2,4574.1,14403.97,14279.45,14416.92,14264.96,997650000.0,36247.74,36084.82,36296.2,36064.46,275240000.0,2014.5,2045.7,2050.4,2010.6,71.23,69.76,71.63,69.5,12,9,2023
2023-12-10,43728.38281,44034.625,43593.28516,43779.69922,43779.69922,13000481418.0,2341.440186,2376.749756,2323.405762,2352.462646,2352.462646,7369608905,0.098543,0.102636,0.097152,0.101801,0.101801,687190079,4604.4,4576.2,4609.2,4574.1,14403.97,14279.45,14416.92,14264.96,997650000.0,36247.74,36084.82,36296.2,36064.46,275240000.0,2014.5,2045.7,2050.4,2010.6,71.23,69.76,71.63,69.5,12,10,2023
2023-12-11,43792.01953,43808.375,40234.57813,41243.83203,41243.83203,40632672038.0,2352.496582,2354.914063,2160.358154,2224.578857,2224.578857,17989249470,0.101812,0.105837,0.091815,0.094384,0.094384,1973481451,4622.4,4593.4,4623.7,4593.4,14432.49,14340.13,14436.08,14324.57,1050000000.0,36404.8,36274.85,36415.25,36232.2,329220000.0,1993.7,2020.0,2023.7,1991.2,71.32,71.15,71.81,70.35,12,11,2023
2023-12-12,41238.73438,42048.30469,40667.5625,41450.22266,41450.22266,24779520132.0,2224.391113,2242.55127,2166.77002,2202.038086,2202.038086,11391132228,0.094382,0.097453,0.091542,0.093835,0.093835,948285886,4643.7,4618.3,4643.9,4608.1,14533.4,14423.01,14533.4,14385.39,939560000.0,36577.94,36442.1,36596.11,36373.84,280720000.0,1983.9,1989.0,2002.7,1983.5,68.61,71.43,71.96,68.22,12,12,2023
2023-12-13,41468.46484,43429.78125,40676.86719,42890.74219,42890.74219,26797884674.0,2202.600342,2283.099121,2150.754395,2260.648682,2260.648682,12576395493,0.09382,0.097382,0.090605,0.096428,0.096428,812811810,4707.1,4646.2,4709.7,4643.2,14733.96,14555.68,14743.56,14517.52,1130000000.0,37090.83,36580.03,37092.52,36524.38,341510000.0,1988.1,1985.5,2033.3,1979.0,69.47,68.73,69.89,67.71,12,13,2023
2023-12-14,42884.26172,43390.85938,41767.08984,43023.97266,43023.97266,25578530178.0,2260.736084,2331.601563,2239.366211,2316.579102,2316.579102,12608711052,0.096427,0.098679,0.094975,0.098255,0.098255,742258598,4719.6,4721.0,4738.6,4694.3,14761.56,14798.72,14855.62,14642.23,1580000000.0,37248.28,37115.63,37286.68,37051.52,442700000.0,2035.2,2031.6,2053.0,2030.6,71.58,69.85,72.46,69.54,12,14,2023
2023-12-15,43028.25,43087.82422,41692.96875,41929.75781,41929.75781,19639442462.0,2316.110352,2316.892822,2214.263184,2219.337402,2219.337402,10259157898,0.098269,0.098611,0.092973,0.093004,0.093004,614056351,4719.2,4714.2,4725.5,4704.7,14813.92,14797.46,14848.41,14753.16,3350000000.0,37309.22,37194.5,37346.06,37124.42,649350000.0,2026.0,2038.0,2049.6,2020.0,71.43,71.61,72.22,70.3,12,15,2023
2023-12-16,41937.74219,42664.94531,41723.11328,42240.11719,42240.11719,14386729590.0,2220.415527,2260.809814,2213.550781,2226.926514,2226.926514,6866555430,0.093004,0.097076,0.092285,0.097056,0.097056,498585277,4719.2,4714.2,4725.5,4704.7,14813.92,14797.46,14848.41,14753.16,3350000000.0,37309.22,37194.5,37346.06,37124.42,649350000.0,2026.0,2038.0,2049.6,2020.0,71.43,71.61,72.22,70.3,12,16,2023
2023-12-17,42236.10938,42359.49609,41274.54297,41364.66406,41364.66406,16678702876.0,2226.892578,2244.366455,2195.761719,2196.481201,2196.481201,7410453853,0.097062,0.097585,0.092775,0.093097,0.093097,482463968,4719.2,4714.2,4725.5,4704.7,14813.92,14797.46,14848.41,14753.16,3350000000.0,37309.22,37194.5,37346.06,37124.42,649350000.0,2026.0,2038.0,2049.6,2020.0,71.43,71.61,72.22,70.3,12,17,2023
2023-12-18,41348.20313,42720.29688,40530.25781,42623.53906,42623.53906,25224642008.0,2195.341797,2222.019287,2120.127441,2217.273438,2217.273438,10366536490,0.093084,0.093651,0.087187,0.092036,0.092036,685264950,4740.6,4725.6,4749.5,4725.6,14905.19,14814.02,14938.04,14811.82,1150000000.0,37305.95,37323.65,37392.92,37285.39,280460000.0,2030.9,2023.7,2036.3,2020.8,72.47,71.68,74.26,70.64,12,18,2023
2023-12-19,42641.51172,43354.29688,41826.33594,42270.52734,42270.52734,23171001281.0,2218.240967,2253.348877,2139.723389,2177.872559,2177.872559,10619179629,0.092038,0.093355,0.089607,0.090297,0.090297,482452805,4768.4,4743.7,4768.7,4743.7,15003.22,14923.02,15003.8,14921.6,1130000000.0,37557.98,37311.82,37561.84,37311.82,259630000.0,2042.6,2031.0,2050.0,2025.4,73.44,72.48,74.01,71.85,12,19,2023
2023-12-20,42261.30078,44275.58594,42223.81641,43652.25,43652.25,27868908174.0,2177.239502,2263.329102,2161.21875,2201.911377,2201.911377,12652290807,0.09029,0.093265,0.089744,0.091417,0.091417,596172199,4698.4,4764.7,4778.0,4697.8,14777.94,14973.36,15069.29,14776.29,1200000000.0,37082.39,37520.13,37641.3,37075.82,289710000.0,2038.1,2043.5,2045.9,2031.6,74.22,74.06,75.37,73.6,12,20,2023
2023-12-21,43648.125,44240.66797,43330.05078,43869.15234,43869.15234,22452766169.0,2201.790039,2278.121582,2184.856689,2239.54248,2239.54248,12616530536,0.091424,0.097211,0.090832,0.095004,0.095004,808685569,4746.8,4724.3,4748.7,4708.4,14963.87,14923.14,14970.81,14837.47,945080000.0,37404.35,37264.53,37418.76,37127.46,246570000.0,2041.8,2034.7,2048.0,2034.0,73.89,73.81,74.58,72.44,12,21,2023
2023-12-22,43868.98828,44367.95703,43441.96875,43997.90234,43997.90234,21028503216.0,2239.598145,2341.94751,2233.532715,2326.524902,2326.524902,16137246310,0.095007,0.095494,0.092331,0.095198,0.095198,622353150,4754.6,4753.9,4772.9,4736.8,14992.97,15006.18,15047.19,14927.12,880440000.0,37385.97,37349.27,37534.09,37269.14,249720000.0,2059.6,2051.5,2072.3,2049.4,73.56,73.91,74.98,73.39,12,22,2023
2023-12-23,44012.19922,44015.69922,43351.35547,43739.54297,43739.54297,13507796558.0,2326.71582,2332.072021,2270.428955,2309.046387,2309.046387,7995772945,0.0952,0.0952,0.092427,0.093562,0.093562,357245326,4754.6,4753.9,4772.9,4736.8,14992.97,15006.18,15047.19,14927.12,880440000.0,37385.97,37349.27,37534.09,37269.14,249720000.0,2059.6,2051.5,2072.3,2049.4,73.56,73.91,74.98,73.39,12,23,2023
2023-12-24,43728.36719,43945.52344,42786.91797,43016.11719,43016.11719,18830554085.0,2309.626709,2325.705078,2249.984375,2265.692139,2265.692139,9450799236,0.093579,0.094802,0.091348,0.091895,0.091895,566323407,4754.6,4753.9,4772.9,4736.8,14992.97,15006.18,15047.19,14927.12,880440000.0,37385.97,37349.27,37534.09,37269.14,249720000.0,2059.6,2051.5,2072.3,2049.4,73.56,73.91,74.98,73.39,12,24,2023
2023-12-25,43010.57422,43765.09375,42765.76953,43613.14063,43613.14063,21115795370.0,2265.340576,2303.551025,2254.574463,2272.561768,2272.561768,8036302656,0.091903,0.095167,0.09154,0.094449,0.094449,435910884,4754.6,4753.9,4772.9,4736.8,14992.97,15006.18,15047.19,14927.12,880440000.0,37385.97,37349.27,37534.09,37269.14,249720000.0,2066.65,2065.3,2067.6,2065.3,73.79,73.49,73.94,73.48,12,25,2023
2023-12-26,43599.84766,43603.17578,41676.48828,42520.40234,42520.40234,30026850982.0,2272.21875,2274.557373,2180.225342,2231.465332,2231.465332,10668581464,0.094447,0.094447,0.089122,0.091356,0.091356,567640365,4774.8,4758.9,4784.7,4758.4,15074.57,15028.69,15101.18,15024.06,871340000.0,37545.33,37405.9,37616.38,37371.83,210440000.0,2060.4,2056.3,2069.6,2056.3,75.57,73.56,76.18,73.13,12,26,2023
2023-12-27,42518.46875,43683.16016,42167.58203,43442.85547,43442.85547,25260941032.0,2231.393066,2392.608643,2215.140381,2378.73999,2378.73999,14161342927,0.091354,0.093864,0.089921,0.093579,0.093579,423259088,4781.6,4773.4,4785.4,4768.9,15099.18,15089.66,15114.08,15051.67,1070000000.0,37656.52,37518.62,37683.42,37488.68,243550000.0,2083.4,2068.0,2085.3,2063.3,74.11,75.32,75.66,73.77,12,27,2023
2023-12-28,43468.19922,43804.78125,42318.55078,42627.85547,42627.85547,22992093014.0,2380.200684,2445.017578,2338.703857,2347.566162,2347.566162,15660799060,0.093595,0.094901,0.091377,0.091884,0.091884,464569016,4783.4,4786.4,4793.3,4781.0,15095.14,15142.09,15150.07,15087.22,907140000.0,37710.63,37661.52,37778.7,37661.52,196930000.0,2083.5,2089.5,2098.2,2074.6,71.77,73.8,74.4,71.72,12,28,2023
2023-12-29,42614.64453,43124.32422,41424.0625,42099.40234,42099.40234,26000021055.0,2346.84375,2386.004639,2262.97583,2300.690674,2300.690674,12536968996,0.091883,0.093014,0.089667,0.091038,0.091038,407349878,4769.8,4782.9,4788.4,4752.0,15011.35,15099.19,15111.41,14955.37,1040000000.0,37689.54,37701.63,37758.67,37540.35,228300000.0,2071.8,2076.1,2084.1,2067.6,71.65,71.99,72.62,71.25,12,29,2023
2023-12-30,42091.75391,42584.125,41556.22656,42156.90234,42156.90234,16013925945.0,2300.399658,2322.021484,2270.011963,2292.06543,2292.06543,6888195427,0.091031,0.091401,0.089593,0.090148,0.090148,252403426,4769.8,4782.9,4788.4,4752.0,15011.35,15099.19,15111.41,14955.37,1040000000.0,37689.54,37701.63,37758.67,37540.35,228300000.0,2071.8,2076.1,2084.1,2067.6,71.65,71.99,72.62,71.25,12,30,2023
2023-12-31,42152.09766,42860.9375,41998.25391,42265.1875,42265.1875,16397498810.0,2291.945313,2318.512939,2261.394287,2281.471191,2281.471191,6871481744,0.090146,0.090816,0.088971,0.089472,0.089472,259196255,4769.8,4782.9,4788.4,4752.0,15011.35,15099.19,15111.41,14955.37,1040000000.0,37689.54,37701.63,37758.67,37540.35,228300000.0,2071.8,2076.1,2084.1,2067.6,71.65,71.99,72.62,71.25,12,31,2023
2024-01-01,42280.23438,44175.4375,42214.97656,44167.33203,44167.33203,18426978443.0,2282.870361,2352.327881,2267.018066,2352.327881,2352.327881,6906765990,0.089473,0.092046,0.088838,0.092024,0.092024,298687049,4769.8,4782.9,4788.4,4752.0,15011.35,15099.19,15111.41,14955.37,1040000000.0,37689.54,37701.63,37758.67,37540.35,228300000.0,2072.9,2071.75,2075.7,2071.75,71.97,71.67,72.24,71.67,1,1,2024
2024-01-02,44187.14063,45899.70703,44176.94922,44957.96875,44957.96875,39335274536.0,2352.593506,2431.212402,2348.892334,2355.836426,2355.836426,12910543630,0.092037,0.09433,0.090804,0.091204,0.091204,496309010,4742.8,4745.2,4754.3,4722.7,14765.94,14873.7,14887.8,14682.38,1080000000.0,37715.04,37499.54,37789.51,37499.54,340520000.0,2073.4,2072.7,2088.1,2064.3,70.38,71.71,73.64,70.06,1,2,2024
2024-01-03,44961.60156,45503.24219,40813.53516,42848.17578,42848.17578,46342323118.0,2355.981445,2385.117676,2113.925293,2210.761963,2210.761963,19332933581,0.091205,0.092093,0.081018,0.082042,0.082042,1026941029,4704.8,4725.1,4729.3,4699.7,14592.21,14641.47,14694.58,14577.44,1060000000.0,37430.19,37585.64,37620.94,37406.84,315390000.0,2042.8,2067.9,2074.3,2038.3,72.7,70.5,73.23,69.28,1,3,2024
2024-01-04,42855.81641,44770.02344,42675.17578,44179.92188,44179.92188,30448091210.0,2210.529053,2294.608154,2204.865723,2269.038086,2269.038086,11044564896,0.082049,0.084655,0.081551,0.084131,0.084131,514230239,4688.7,4697.4,4726.8,4687.5,14510.3,14532.23,14632.77,14504.78,1040000000.0,37440.34,37425.28,37716.4,37425.28,366610000.0,2050.0,2049.3,2058.1,2043.3,72.19,73.04,74.0,71.06,1,4,2024
2024-01-05,44192.98047,44353.28516,42784.71875,44162.69141,44162.69141,32336029347.0,2269.409424,2276.764648,2209.537109,2268.647217,2268.647217,10860953290,0.084121,0.084755,0.081235,0.082773,0.082773,547983037,4697.2,4690.6,4721.5,4682.1,14524.07,14500.11,14625.19,14477.57,1010000000.0,37466.11,37438.56,37622.31,37324.25,294550000.0,2049.8,2051.4,2071.1,2030.8,73.81,72.4,74.24,72.21,1,5,2024
2024-01-06,44178.95313,44227.63281,43475.15625,43989.19531,43989.19531,16092503468.0,2269.540039,2271.359375,2219.781982,2241.624756,2241.624756,5970741680,0.082773,0.082773,0.078854,0.080664,0.080664,414677901,4697.2,4690.6,4721.5,4682.1,14524.07,14500.11,14625.19,14477.57,1010000000.0,37466.11,37438.56,37622.31,37324.25,294550000.0,2049.8,2051.4,2071.1,2030.8,73.81,72.4,74.24,72.21,1,6,2024
2024-01-07,43998.46484,44495.57031,43662.23047,43943.09766,43943.09766,19330573863.0,2242.012695,2257.12793,2211.5625,2222.865967,2222.865967,6490053615,0.080668,0.081474,0.077635,0.078225,0.078225,399266341,4697.2,4690.6,4721.5,4682.1,14524.07,14500.11,14625.19,14477.57,1010000000.0,37466.11,37438.56,37622.31,37324.25,294550000.0,2049.8,2051.4,2071.1,2030.8,73.81,72.4,74.24,72.21,1,7,2024
2024-01-08,43948.70703,47218.0,43244.08203,46970.50391,46970.50391,42746192015.0,2222.857666,2358.815674,2171.993652,2333.032715,2333.032715,13830287095,0.078228,0.081717,0.074972,0.08137,0.08137,603250657,4763.5,4703.7,4764.5,4699.8,14843.77,14564.47,14846.9,14560.2,1140000000.0,37683.01,37321.12,37691.62,37249.49,355600000.0,2033.5,2052.6,2053.3,2022.7,70.77,73.51,73.95,70.13,1,8,2024
2024-01-09,46987.64063,47893.69922,45244.71484,46139.73047,46139.73047,39821290992.0,2332.868164,2369.641602,2243.219238,2344.827148,2344.827148,14891130716,0.081378,0.082182,0.077233,0.079263,0.079263,957047300,4756.5,4741.9,4765.5,4730.4,14857.71,14744.13,14894.32,14716.71,959650000.0,37525.1,37473.9,37552.22,37373.42,282700000.0,2033.0,2034.5,2048.6,2031.9,72.24,70.91,72.93,70.47,1,9,2024
